Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2011-01-26 04:00:00.000 +0100,Mostly Cloudy,snow,-5.333333333,-10.71111111,0.96,13.8621,149,4.9588,0,1012.88,Foggy in the morning.
2014-08-07 10:00:00.000 +0200,Mostly Cloudy,rain,22.66111111,22.66111111,0.74,5.0715,344,10.2074,0,1012.34,Mostly cloudy throughout the day.
2008-03-10 13:00:00.000 +0100,Partly Cloudy,rain,13.8,13.8,0.54,21.574,192,10.3523,0,1009.51,Foggy starting overnight continuing until morning.
2013-07-18 17:00:00.000 +0200,Mostly Cloudy,rain,29.03888889,28.3,0.36,7.8729,66,10.4006,0,1018.92,Partly cloudy starting in the morning.
2012-06-02 02:00:00.000 +0200,Mostly Cloudy,rain,15.73888889,15.73888889,0.66,10.2396,289,15.3111,0,1015.64,Mostly cloudy until night.
2006-02-27 06:00:00.000 +0100,Partly Cloudy,snow,-3.916666667,-10.22777778,0.78,20.3987,290,9.7083,0,1012.53,Mostly cloudy starting overnight continuing until evening.
2008-11-18 13:00:00.000 +0100,Partly Cloudy,rain,8.761111111,8.761111111,0.58,2.415,202,11.0285,0,1021.71,Partly cloudy starting in the afternoon continuing until evening.
2014-03-25 10:00:00.000 +0100,Mostly Cloudy,rain,7.916666667,4.838888889,0.63,19.2717,301,10.3523,0,1009.48,Partly cloudy throughout the day.
2015-08-10 02:00:00.000 +0200,Partly Cloudy,rain,20.77777778,20.77777778,0.75,3.1878,216,15.1823,0,1015.73,Partly cloudy throughout the day.
2015-07-22 08:00:00.000 +0200,Partly Cloudy,rain,27.71666667,28.22222222,0.51,7.8246,138,15.5526,0,1015.92,Partly cloudy starting overnight continuing until evening.
2007-12-04 08:00:00.000 +0100,Partly Cloudy,rain,2.733333333,-1.127777778,0.77,15.617,280,9.982,0,1007.06,Partly cloudy starting overnight continuing until evening.
2012-02-28 19:00:00.000 +0100,Overcast,snow,-1.061111111,-5.544444444,0.93,14.2002,201,5.2164,0,1018.06,Foggy starting in the evening.
2013-05-30 17:00:00.000 +0200,Mostly Cloudy,rain,15.99444444,15.99444444,0.78,10.4328,230,11.0768,0,1001.94,Mostly cloudy throughout the day.
2013-11-03 15:00:00.000 +0100,Mostly Cloudy,rain,20.06666667,20.06666667,0.63,20.1733,162,10.2557,0,1006.32,Mostly cloudy throughout the day.
2016-04-03 19:00:00.000 +0200,Partly Cloudy,rain,17.26666667,17.26666667,0.54,11.1251,140,16.1,0,1016.49,Partly cloudy until morning.
2016-05-15 22:00:00.000 +0200,Partly Cloudy,rain,7.755555556,6.8,0.92,6.3595,244,15.1823,0,1015.72,Mostly cloudy throughout the day.
2012-07-24 10:00:00.000 +0200,Mostly Cloudy,rain,25.09444444,25.09444444,0.57,12.5902,98,9.982,0,1019.19,Mostly cloudy throughout the day.
2006-06-24 03:00:00.000 +0200,Partly Cloudy,rain,18.28888889,18.28888889,0.97,11.3827,319,15.7297,0,1016.13,Partly cloudy until night.
2013-07-20 08:00:00.000 +0200,Clear,rain,23.62777778,23.62777778,0.68,7.8729,302,10.3523,0,1014.41,Partly cloudy until night.
2009-08-13 10:00:00.000 +0200,Partly Cloudy,rain,26.11111111,26.11111111,0.5,14.49,190,9.982,0,1016,Mostly cloudy throughout the day.
2011-12-27 21:00:00.000 +0100,Overcast,rain,2.777777778,1.133333333,0.89,6.1341,211,11.6725,0,1037.87,Foggy starting overnight continuing until morning.
2007-10-15 10:00:00.000 +0200,Clear,rain,10.00555556,10.00555556,0.5,9.7244,179,9.982,0,1029.78,Foggy in the morning.
2014-06-20 22:00:00.000 +0200,Mostly Cloudy,rain,17.24444444,17.24444444,0.48,11.0768,281,16.1,0,1011.42,Mostly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2008-04-07 14:00:00.000 +0200,Mostly Cloudy,rain,19.71666667,19.71666667,0.32,24.5364,199,10.3523,0,1001.32,Partly cloudy starting in the morning.
2006-12-07 00:00:00.000 +0100,Clear,rain,6.577777778,3.866666667,0.87,13.9587,159,9.7566,0,1016.47,Partly cloudy starting overnight continuing until afternoon.
2016-12-06 12:00:00.000 +0100,Mostly Cloudy,rain,4.605555556,1.411111111,0.83,14.168,182,7.9534,0,1019.79,Mostly cloudy throughout the day.
2014-04-02 16:00:00.000 +0200,Overcast,rain,18.86111111,18.86111111,0.29,4.4919,1,16.1,0,1012.41,Mostly cloudy throughout the day.
2016-03-08 11:00:00.000 +0100,Overcast,rain,8.844444444,6.266666667,0.82,16.9533,212,8.1305,0,1011.1,Mostly cloudy until night.
2016-04-15 15:00:00.000 +0200,Mostly Cloudy,rain,20.01666667,20.01666667,0.39,14.6832,240,16.1,0,1012.86,Partly cloudy until night.
2012-10-13 12:00:00.000 +0200,Mostly Cloudy,rain,15.00555556,15.00555556,0.67,4.7656,292,9.982,0,1016.73,Mostly cloudy throughout the day.
2016-08-15 03:00:00.000 +0200,Clear,rain,15.47222222,15.47222222,0.93,3.22,190,16.1,0,1021.31,Partly cloudy starting in the morning.
2010-08-04 00:00:00.000 +0200,Overcast,rain,21.34444444,21.34444444,0.78,20.3504,321,15.7297,0,1009.2,Mostly cloudy until night.
2008-11-21 04:00:00.000 +0100,Overcast,rain,7.111111111,4.794444444,0.78,12.2038,201,14.9569,0,1005.64,Overcast starting in the morning.
2009-10-31 07:00:00.000 +0100,Partly Cloudy,snow,-0.05,-3.655555556,0.93,11.1734,343,6.3434,0,1030.25,Partly cloudy starting in the morning continuing until afternoon.
2015-02-23 14:00:00.000 +0100,Overcast,rain,10.87777778,10.87777778,0.82,9.2092,171,6.0214,0,1006.29,Foggy in the morning.
2016-04-13 10:00:00.000 +0200,Partly Cloudy,rain,18.77222222,18.77222222,0.56,14.0231,231,15.8263,0,1010.3,Partly cloudy throughout the day.
2016-10-22 15:00:00.000 +0200,Clear,null,14,14,0.56,8.0983,298,10.2557,0,1017.87,Rain until morning.
2011-02-11 16:00:00.000 +0100,Mostly Cloudy,rain,6.5,4.138888889,0.88,11.7208,170,7.8085,0,1014.67,Foggy starting overnight continuing until morning.
2009-11-07 10:00:00.000 +0100,Overcast,rain,8.905555556,7.194444444,0.93,10.8353,205,5.3935,0,1009.25,Mostly cloudy throughout the day.
2012-06-27 02:00:00.000 +0200,Clear,rain,12.22777778,12.22777778,0.78,5.1037,288,14.9569,0,1020.12,Partly cloudy starting in the morning.
2013-07-28 17:00:00.000 +0200,Partly Cloudy,rain,34.95555556,34.46666667,0.29,11.3183,178,10.3523,0,1014.34,Partly cloudy starting in the morning continuing until evening.
2011-07-12 21:00:00.000 +0200,Clear,rain,22.28888889,22.28888889,0.72,0,0,9.982,0,1014.7,Partly cloudy until evening.
2016-11-29 06:00:00.000 +0100,Mostly Cloudy,rain,0.872222222,-2.277777778,0.92,10.0786,154,4.3792,0,1019.49,Mostly cloudy throughout the day.
2008-05-30 17:00:00.000 +0200,Clear,rain,27.31111111,27.33333333,0.44,14.5061,90,10.3523,0,1012.33,Partly cloudy until morning.
2013-12-07 20:00:00.000 +0100,Partly Cloudy,rain,1.111111111,-3.105555556,0.64,15.4399,251,9.982,0,1024.4,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2007-10-28 14:00:00.000 +0100,Mostly Cloudy,rain,12.3,12.3,0.8,0.2898,20,4.1216,0,0,Foggy until night.
2006-10-20 22:00:00.000 +0200,Mostly Cloudy,rain,7.827777778,7.827777778,0.79,2.6565,204,15.8263,0,1011.1,Mostly cloudy starting in the morning.
2012-09-27 22:00:00.000 +0200,Mostly Cloudy,rain,22.17777778,22.17777778,0.57,10.7387,220,15.8263,0,1014.18,Partly cloudy until night.
2014-02-08 05:00:00.000 +0100,Overcast,rain,2.783333333,0.255555556,0.96,9.0804,162,6.0697,0,1011.6,Mostly cloudy throughout the day.
2016-07-16 04:00:00.000 +0200,Overcast,rain,14.42222222,14.42222222,0.96,28.2394,350,6.2951,0,1010.91,Mostly cloudy throughout the day.
2007-02-07 09:00:00.000 +0100,Mostly Cloudy,rain,7.066666667,4.405555556,0.73,14.3129,259,9.7083,0,1005.32,Mostly cloudy until night.
2007-06-10 23:00:00.000 +0200,Mostly Cloudy,rain,20.12777778,20.12777778,0.66,12.7834,68,15.0052,0,1013.57,Partly cloudy until night.
2016-01-25 06:00:00.000 +0100,Overcast,snow,-2.261111111,-6.283333333,1,11.0446,151,3.8801,0,1033.67,Foggy starting in the afternoon.
2012-06-29 07:00:00.000 +0200,Partly Cloudy,rain,21.9,21.9,0.69,3.3005,19,9.982,0,1014.41,Partly cloudy throughout the day.
2012-05-02 01:00:00.000 +0200,Partly Cloudy,rain,15,15,0.8,3.22,260,16.1,0,1014.5,Partly cloudy starting in the morning.
2015-08-26 17:00:00.000 +0200,Partly Cloudy,rain,27.05555556,26.96666667,0.41,7.9212,306,15.5526,0,1019.23,Partly cloudy throughout the day.
2016-04-04 18:00:00.000 +0200,Partly Cloudy,rain,22.87222222,22.87222222,0.37,15.7619,221,16.1,0,1009.56,Partly cloudy starting overnight.
2008-06-05 09:00:00.000 +0200,Mostly Cloudy,rain,20.92777778,20.92777778,0.79,2.8175,172,11.27,0,1009.1,Mostly cloudy throughout the day.
2012-04-04 18:00:00.000 +0200,Partly Cloudy,rain,22.77777778,22.77777778,0.32,9.66,260,9.982,0,1007.6,Partly cloudy until night.
2008-10-09 20:00:00.000 +0200,Mostly Cloudy,rain,15.00555556,15.00555556,0.79,3.6547,11,9.982,0,1028.96,Partly cloudy throughout the day.
2013-03-12 01:00:00.000 +0100,Clear,rain,4.577777778,4.577777778,0.92,3.2844,314,9.6278,0,1001.57,Mostly cloudy starting in the morning.
2012-04-04 00:00:00.000 +0200,Partly Cloudy,rain,11.11111111,11.11111111,0.63,11.27,190,16.1,0,1011.2,Partly cloudy until night.
2008-06-13 03:00:00.000 +0200,Overcast,rain,16.64444444,16.64444444,0.92,2.576,159,10.0464,0,1006.68,Mostly cloudy throughout the day.
2016-12-15 14:00:00.000 +0100,Mostly Cloudy,rain,3.994444444,0.705555556,0.82,13.8943,197,8.3237,0,1019.54,Mostly cloudy throughout the day.
2014-04-22 13:00:00.000 +0200,Mostly Cloudy,rain,17.77222222,17.77222222,0.73,4.0733,297,9.7566,0,1013.06,Mostly cloudy throughout the day.
2010-04-16 18:00:00.000 +0200,Partly Cloudy,rain,16.03888889,16.03888889,0.58,0.1771,326,11.2056,0,1014.65,Mostly cloudy throughout the day.
2010-08-24 12:00:00.000 +0200,Partly Cloudy,rain,29.99444444,30.45555556,0.46,12.3165,193,9.982,0,1010.32,Partly cloudy until night.
2007-03-30 04:00:00.000 +0200,Mostly Cloudy,rain,6.666666667,5.488888889,0.73,6.5688,131,15.8263,0,1019.11,Mostly cloudy throughout the day.
2015-08-09 09:00:00.000 +0200,Partly Cloudy,rain,27.27222222,27.13888889,0.41,12.0267,162,16.1,0,1018.96,Partly cloudy throughout the day.
2013-04-04 12:00:00.000 +0200,Overcast,rain,5.072222222,2.238888889,0.85,12.6546,233,11.27,0,1010.78,Overcast throughout the day.
2013-09-08 10:00:00.000 +0200,Partly Cloudy,rain,22.23888889,22.23888889,0.35,5.0554,53,16.1,0,1023.69,Partly cloudy starting in the morning.
2010-06-10 08:00:00.000 +0200,Partly Cloudy,rain,24.76111111,24.76111111,0.65,12.3165,162,9.982,0,1014.35,Partly cloudy starting in the morning.
2014-02-26 15:00:00.000 +0100,Partly Cloudy,rain,11.17777778,11.17777778,0.6,11.0768,140,16.1,0,1022.15,Partly cloudy starting in the morning continuing until evening.
2016-03-06 19:00:00.000 +0100,Overcast,rain,7.972222222,6.322222222,0.95,9.5151,136,14.3934,0,1004.41,Mostly cloudy throughout the day.
2011-12-18 13:00:00.000 +0100,Partly Cloudy,rain,7.066666667,5.094444444,0.57,10.2396,292,11.4471,0,1013.67,Partly cloudy starting in the morning.
2016-05-19 17:00:00.000 +0200,Mostly Cloudy,rain,16.55,16.55,0.59,17.0177,268,5.5384,0,1011.39,Mostly cloudy throughout the day.
2016-01-25 11:00:00.000 +0100,Mostly Cloudy,rain,0.05,-4.438888889,0.92,15.5687,161,6.8264,0,1032.76,Foggy starting in the afternoon.
2006-02-20 05:00:00.000 +0100,Mostly Cloudy,rain,2.361111111,-1.033333333,0.84,12.5419,142,9.982,0,1011.92,Mostly cloudy starting overnight continuing until night.
2008-05-30 18:00:00.000 +0200,Partly Cloudy,rain,26.26666667,26.26666667,0.5,11.0768,119,9.982,0,1012.03,Partly cloudy until morning.
2011-08-05 04:00:00.000 +0200,Mostly Cloudy,rain,17.70555556,17.70555556,0.82,3.3166,17,15.8263,0,1014.93,Partly cloudy throughout the day.
2009-11-01 13:00:00.000 +0100,Clear,rain,6.25,4.694444444,0.59,7.6958,35,10.3684,0,1026.35,Foggy starting overnight continuing until morning.
2006-07-13 04:00:00.000 +0200,Partly Cloudy,rain,18.26666667,18.26666667,0.9,10.8836,0,15.8263,0,1017.75,Partly cloudy until night.
2010-02-02 19:00:00.000 +0100,Partly Cloudy,snow,-5.688888889,-9.5,0.88,8.2593,205,5.8604,0,1021.3,Partly cloudy starting in the morning continuing until evening.
2011-02-07 14:00:00.000 +0100,Partly Cloudy,rain,12.45,12.45,0.59,11.8657,182,8.1305,0,1023.83,Foggy starting in the evening.
2007-02-03 13:00:00.000 +0100,Breezy and Partly Cloudy,rain,7.872222222,3.422222222,0.61,35.5649,319,11.0768,0,1019.41,Mostly cloudy throughout the day and breezy starting in the morning continuing until evening.
2016-08-31 07:00:00.000 +0200,Partly Cloudy,rain,16.91111111,16.91111111,0.6,15.2306,21,16.1,0,1022.2,Partly cloudy until evening.
2011-06-22 14:00:00.000 +0200,Partly Cloudy,rain,32.12222222,31.13333333,0.31,11.9462,175,10.3523,0,1018.01,Partly cloudy starting in the afternoon continuing until evening.
2010-02-07 03:00:00.000 +0100,Foggy,snow,-0.072222222,-4.211111111,0.96,13.6206,343,0.2898,0,1011.87,Foggy starting overnight continuing until afternoon.
2006-09-08 06:00:00.000 +0200,Partly Cloudy,rain,12.77777778,12.77777778,0.96,10.4489,139,9.9015,0,1014.91,Partly cloudy starting overnight and breezy in the afternoon.
2009-04-10 03:00:00.000 +0200,Partly Cloudy,rain,7.777777778,7.777777778,0.73,3.22,160,15.134,0,1016.6,Partly cloudy starting overnight.
2011-09-10 00:00:00.000 +0200,Mostly Cloudy,rain,13.79444444,13.79444444,0.86,3.0751,190,15.8263,0,1017.89,Partly cloudy until evening.
2014-04-29 05:00:00.000 +0200,Partly Cloudy,rain,9.555555556,9.261111111,0.93,5.0071,202,14.8764,0,1005.49,Mostly cloudy throughout the day.
2014-11-18 09:00:00.000 +0100,Overcast,rain,7.777777778,5.938888889,0.96,10.2718,207,9.982,0,1010.63,Mostly cloudy until night.
2014-10-03 02:00:00.000 +0200,Mostly Cloudy,rain,13.97222222,13.97222222,0.96,2.8014,132,8.2271,0,1025.9,Mostly cloudy throughout the day.
2016-04-28 17:00:00.000 +0200,Mostly Cloudy,rain,13.68333333,13.68333333,0.58,9.9981,151,10.3523,0,1016.83,Mostly cloudy throughout the day.
2011-01-02 15:00:00.000 +0100,Foggy,snow,-2.083333333,-2.083333333,1,3.1234,201,2.6887,0,1018.31,Foggy throughout the day.
2009-01-20 17:00:00.000 +0100,Foggy,rain,7.777777778,4.844444444,0.83,17.71,150,1.932,0,1006.8,Mostly cloudy until evening.
2013-01-09 03:00:00.000 +0100,Overcast,snow,-3.822222222,-8.094444444,0.85,10.8192,151,5.9248,0,1024.34,Foggy starting in the morning continuing until evening.
2006-09-03 15:00:00.000 +0200,Mostly Cloudy,rain,26.08333333,26.08333333,0.5,12.6546,212,9.982,0,1019.17,Mostly cloudy starting in the morning.
2007-02-05 08:00:00.000 +0100,Mostly Cloudy,snow,-1.1,-2.905555556,0.91,5.1681,222,9.9015,0,1021.69,Partly cloudy starting in the morning.
2013-11-14 23:00:00.000 +0100,Mostly Cloudy,rain,5.577777778,4.266666667,0.86,6.44,70,15.134,0,1021.1,Mostly cloudy until night.
2015-08-09 12:00:00.000 +0200,Mostly Cloudy,rain,32.2,31.06111111,0.3,12.3809,172,16.1,0,1018.28,Partly cloudy throughout the day.
2006-05-23 03:00:00.000 +0200,Clear,rain,17.57777778,17.57777778,0.76,10.7548,170,15.8263,0,1012.78,Partly cloudy until night.
2007-06-14 22:00:00.000 +0200,Partly Cloudy,rain,22.22222222,22.22222222,0.71,6.5205,140,15.8263,0,1010.35,Partly cloudy starting in the morning continuing until night.
2014-11-11 23:00:00.000 +0100,Mostly Cloudy,rain,9.422222222,7.8,0.87,10.9158,139,11.7047,0,1015.69,Mostly cloudy starting in the morning.
2009-02-17 05:00:00.000 +0100,Overcast,snow,-1.111111111,-5.327777778,1,12.88,220,3.542,0,1015.9,Foggy starting in the morning continuing until afternoon.
2006-01-10 10:00:00.000 +0100,Mostly Cloudy,rain,0.016666667,0.016666667,0.83,1.932,309,6.4078,0,1033.92,Mostly cloudy until afternoon.
2011-07-10 17:00:00.000 +0200,Partly Cloudy,rain,36.04444444,35.67777778,0.28,13.9265,186,10.3523,0,1013.46,Partly cloudy starting in the morning continuing until night.
2015-11-01 15:00:00.000 +0100,Partly Cloudy,rain,12.22222222,12.22222222,0.43,7.8085,51,16.1,0,1039.51,Foggy until morning.
2016-04-10 14:00:00.000 +0200,Overcast,rain,12.32222222,12.32222222,0.71,16.6796,304,10.3523,0,1008.23,Overcast throughout the day.
2015-12-29 14:00:00.000 +0100,Overcast,rain,2.922222222,0.027777778,0.95,10.7226,3,8.1305,0,1031.44,Foggy until morning.
2010-10-23 01:00:00.000 +0200,Partly Cloudy,rain,3.794444444,1.083333333,0.71,10.6904,159,15.8263,0,1024.05,Partly cloudy throughout the day.
2014-12-14 02:00:00.000 +0100,Mostly Cloudy,rain,6.138888889,3.361111111,0.76,13.7494,171,8.372,0,1021.45,Mostly cloudy throughout the day.
2013-12-02 11:00:00.000 +0100,Partly Cloudy,rain,2.938888889,0.627777778,0.81,8.372,18,15.9229,0,1030.54,Mostly cloudy starting in the evening.
2016-08-19 21:00:00.000 +0200,Partly Cloudy,rain,20.95,20.95,0.79,8.4203,171,16.1,0,1014.03,Partly cloudy throughout the day.
2007-06-11 05:00:00.000 +0200,Mostly Cloudy,rain,15.83333333,15.83333333,0.82,4.991,106,14.8764,0,1012,Partly cloudy until night.
2015-01-17 05:00:00.000 +0100,Clear,rain,2.066666667,-2.566666667,0.74,19.6259,140,15.8263,0,1016.76,Partly cloudy starting overnight continuing until morning.
2009-08-30 02:00:00.000 +0200,Partly Cloudy,rain,15.17222222,15.17222222,0.89,7.6636,327,14.7798,0,1021.26,Partly cloudy throughout the day.
2011-03-11 21:00:00.000 +0100,Clear,rain,4.861111111,3.605555556,0.88,5.9087,178,6.2951,0,1021.48,Partly cloudy starting overnight continuing until evening.
2008-01-31 03:00:00.000 +0100,Overcast,rain,1.622222222,1.622222222,0.75,3.2039,161,14.9569,0,1022.36,Mostly cloudy throughout the day.
2008-05-06 14:00:00.000 +0200,Partly Cloudy,rain,19.78888889,19.78888889,0.59,13.2664,39,11.4471,0,1019.54,Partly cloudy until night.
2010-07-25 22:00:00.000 +0200,Mostly Cloudy,rain,15.51111111,15.51111111,0.92,14.329,301,15.8263,0,1009.52,Mostly cloudy throughout the day.
2011-05-25 06:00:00.000 +0200,Partly Cloudy,rain,17.57777778,17.57777778,0.9,1.2558,142,11.27,0,1019.51,Partly cloudy starting in the morning continuing until night.
2006-12-27 10:00:00.000 +0100,Partly Cloudy,snow,-1.072222222,-4.122222222,0.78,8.4525,186,12.0911,0,1038.36,Partly cloudy starting in the morning continuing until afternoon.
2008-03-15 05:00:00.000 +0100,Mostly Cloudy,rain,7.727777778,4.333333333,0.59,21.8477,328,9.982,0,1014.18,Partly cloudy until evening.
2011-09-04 16:00:00.000 +0200,Partly Cloudy,rain,32.26666667,30.69444444,0.26,8.4364,151,9.982,0,1014.74,Partly cloudy starting in the afternoon.
2015-01-04 14:00:00.000 +0100,Windy,rain,5,-0.727777778,0.65,40.5076,319,9.982,0,0,Breezy starting in the morning continuing until night.
2008-08-24 03:00:00.000 +0200,Mostly Cloudy,rain,16.01666667,16.01666667,0.9,13.1537,36,10.0464,0,1008.47,Mostly cloudy until evening.
2006-10-03 14:00:00.000 +0200,Breezy and Partly Cloudy,rain,27.50555556,27.28888889,0.41,28.9961,212,10.3523,0,1010.43,Partly cloudy until night.
2012-11-06 15:00:00.000 +0100,Partly Cloudy,rain,12.17777778,12.17777778,0.66,7.9534,213,11.27,0,1015.13,Partly cloudy throughout the day.
2006-02-01 17:00:00.000 +0100,Clear,snow,-2.311111111,-2.311111111,0.88,4.508,125,4.3953,0,1024.42,Mostly cloudy until night.
2014-08-19 07:00:00.000 +0200,Mostly Cloudy,rain,15.97777778,15.97777778,0.79,7.7602,139,10.2557,0,1013.88,Mostly cloudy starting in the morning.
2011-11-24 18:00:00.000 +0100,Foggy,snow,-2.066666667,-4.933333333,0.96,7.3899,19,0.1932,0,1037.77,Foggy until night.
2011-10-19 20:00:00.000 +0200,Mostly Cloudy,rain,15.90555556,15.90555556,0.46,16.4703,199,9.982,0,1018,Partly cloudy starting in the morning.
2012-06-12 08:00:00.000 +0200,Partly Cloudy,rain,20.98888889,20.98888889,0.79,13.3147,158,11.2056,0,1005.55,Partly cloudy throughout the day.
2009-06-11 13:00:00.000 +0200,Mostly Cloudy,rain,26.11111111,26.11111111,0.5,9.66,260,11.27,0,1013.5,Mostly cloudy until night and breezy starting in the evening continuing until night.
2007-12-03 16:00:00.000 +0100,Overcast,rain,7.211111111,5.422222222,0.88,9.4829,152,4.991,0,999.35,Overcast throughout the day.
2009-11-23 23:00:00.000 +0100,Foggy,rain,3.888888889,2.311111111,0.96,6.44,180,0.161,0,1019.7,Foggy until afternoon.
2014-09-17 14:00:00.000 +0200,Mostly Cloudy,rain,20.96666667,20.96666667,0.55,9.3219,87,10.3523,0,1019.75,Mostly cloudy throughout the day.
2016-04-19 13:00:00.000 +0200,Overcast,rain,12.76111111,12.76111111,0.64,15.6975,350,15.8263,0,1018.58,Mostly cloudy throughout the day.
2015-08-22 07:00:00.000 +0200,Mostly Cloudy,rain,17.08333333,17.08333333,0.93,3.5259,34,6.0214,0,1019.81,Mostly cloudy throughout the day.
2013-02-05 09:00:00.000 +0100,Mostly Cloudy,rain,2.222222222,-1.205555556,0.79,12.5741,160,10.0464,0,0,Mostly cloudy throughout the day.
2014-01-16 08:00:00.000 +0100,Foggy,snow,-2.288888889,-2.288888889,0.96,0.1288,110,1.4329,0,1017.61,Foggy in the morning.
2014-02-22 17:00:00.000 +0100,Overcast,rain,7.8,5.611111111,0.95,12.3326,0,4.4436,0,1014.23,Overcast throughout the day.
2013-04-14 17:00:00.000 +0200,Mostly Cloudy,rain,17.26111111,17.26111111,0.37,11.6725,334,10.3523,0,1025.74,Partly cloudy starting overnight continuing until evening.
2008-08-23 18:00:00.000 +0200,Mostly Cloudy,rain,26.94444444,26.81666667,0.4,20.1089,358,9.982,0,1008.02,Mostly cloudy starting in the morning.
2011-09-04 00:00:00.000 +0200,Clear,rain,16.76111111,16.76111111,0.78,3.3005,167,15.8263,0,1016.75,Partly cloudy starting in the afternoon.
2016-09-25 22:00:00.000 +0200,Mostly Cloudy,rain,13.05555556,13.05555556,0.78,6.0214,359,15.7297,0,1020.76,Mostly cloudy until night.
2012-10-09 21:00:00.000 +0200,Partly Cloudy,rain,8.894444444,8.894444444,0.77,0.1449,220,9.982,0,1011.32,Partly cloudy starting overnight.
2016-08-17 02:00:00.000 +0200,Partly Cloudy,rain,17.22222222,17.22222222,0.69,10.6099,141,15.5526,0,1012.74,Mostly cloudy until night.
2015-09-16 15:00:00.000 +0200,Mostly Cloudy,rain,31.01666667,30.73333333,0.39,24.5686,171,16.1,0,1010.57,Mostly cloudy starting overnight.
2013-08-14 02:00:00.000 +0200,Mostly Cloudy,rain,21.05555556,21.05555556,0.57,11.7369,341,14.9569,0,1015.52,Mostly cloudy throughout the day.
2015-01-02 03:00:00.000 +0100,Clear,snow,-4.95,-8.466666667,0.85,7.8246,220,5.9248,0,0,Foggy starting in the morning continuing until night.
2012-05-04 03:00:00.000 +0200,Mostly Cloudy,rain,15.55555556,15.55555556,0.87,17.71,350,15.134,0,1004.7,Partly cloudy throughout the day.
2008-03-19 21:00:00.000 +0100,Clear,snow,0,0,0.81,4.7656,203,9.982,0,0,Partly cloudy starting in the morning continuing until evening.
2007-03-22 03:00:00.000 +0100,Partly Cloudy,snow,-0.616666667,-4.266666667,0.92,10.9319,307,14.9086,0,1006.77,Partly cloudy until evening.
2009-12-17 01:00:00.000 +0100,Overcast,snow,-7.277777778,-12.38333333,0.82,11.2539,299,6.5044,0,1007.15,Foggy starting overnight continuing until morning.
2008-10-16 13:00:00.000 +0200,Overcast,rain,22.26666667,22.26666667,0.49,15.9068,211,9.982,0,1015.24,Foggy in the morning.
2009-08-26 02:00:00.000 +0200,Mostly Cloudy,rain,18.68333333,18.68333333,0.63,4.6529,146,15.1501,0,1017.57,Partly cloudy starting in the morning.
2010-02-18 05:00:00.000 +0100,Partly Cloudy,rain,2.161111111,-0.116666667,0.92,7.7602,130,7.7763,0,1003.57,Foggy starting in the evening.
2006-01-21 09:00:00.000 +0100,Overcast,snow,-1.083333333,-3.95,0.92,7.8568,260,4.9105,0,1020.55,Mostly cloudy until night.
2006-10-13 14:00:00.000 +0200,Mostly Cloudy,rain,19.89444444,19.89444444,0.44,2.737,18,10.3523,0,1027.58,Partly cloudy until night.
2006-02-16 20:00:00.000 +0100,Foggy,rain,2.894444444,-0.572222222,0.96,13.5079,160,3.0429,0,999.36,Foggy starting overnight continuing until evening.
2015-08-11 20:00:00.000 +0200,Mostly Cloudy,rain,27.61111111,27.46666667,0.42,7.1967,341,15.5526,0,1012.63,Partly cloudy throughout the day.
2008-10-28 13:00:00.000 +0100,Mostly Cloudy,rain,16.14444444,16.14444444,0.58,15.6009,158,9.982,0,1013.47,Mostly cloudy starting overnight.
2014-02-15 02:00:00.000 +0100,Clear,snow,-0.205555556,-2.316666667,0.83,6.1824,279,15.8263,0,1018.61,Partly cloudy starting in the morning.
2009-07-03 01:00:00.000 +0200,Mostly Cloudy,rain,18.88888889,18.88888889,0.93,6.44,260,9.982,0,1013.5,Partly cloudy throughout the day.
2014-07-09 09:00:00.000 +0200,Mostly Cloudy,rain,21.97222222,21.97222222,0.77,11.1895,263,9.982,0,1004.84,Mostly cloudy throughout the day.
2016-01-02 01:00:00.000 +0100,Partly Cloudy,snow,-6.105555556,-8.938888889,0.95,5.8443,108,9.66,0,1027.4,Partly cloudy until night.
2012-08-05 09:00:00.000 +0200,Partly Cloudy,rain,29.95555556,30.71111111,0.48,9.3863,150,9.982,0,1013.47,Partly cloudy until night.
2006-07-22 10:00:00.000 +0200,Clear,rain,30.07222222,31.24444444,0.51,4.6851,184,9.982,0,1017.95,Partly cloudy starting in the afternoon.
2016-12-21 20:00:00.000 +0100,Mostly Cloudy,rain,0.661111111,-2.383333333,0.88,9.5312,168,7.245,0,1019.97,Mostly cloudy throughout the day.
2013-03-18 19:00:00.000 +0100,Breezy and Overcast,rain,5,-0.55,0.77,37.9638,139,11.3183,0,998.68,Mostly cloudy throughout the day and breezy starting in the afternoon.
2007-01-16 15:00:00.000 +0100,Mostly Cloudy,rain,8.072222222,6.183333333,0.66,10.8675,180,9.982,0,1025.37,Partly cloudy starting in the morning continuing until afternoon.
2011-07-16 00:00:00.000 +0200,Mostly Cloudy,rain,19.42222222,19.42222222,0.69,14.2968,300,15.8746,0,1014.86,Partly cloudy throughout the day.
